month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,14860,"bridgeport-stamford-norwalk, ct",60,849000,0.0078,0.1992,3019,-0.0431,-0.5016,60.5,0.12037037,0.09009009,1288,-0.033,-0.3221,36,-0.6538,-0.6538,696,0.1447,-0.2955,2621,-0.0679,16.9521,361.7000492,0.0028,0.3094,2406,-0.0002,-0.0967,1840689.926,-0.0019,0.2772,5640,-0.0548,-0.0908,0.868168268,-0.0231,0.8441
202109,24860,"greenville-anderson-mauldin, sc",61,325000,-0.0117,0.1324,1554,0.0217,-0.3749,43.5,0.101265823,-0.230088496,980,-0.1493,-0.0649,132,-0.2326,-0.5,484,-0.0397,-0.2924,3130,0.0016,0.0381,0,,,0,,,468318.5553,-0.0297,0.0898,4684,0.0082,-0.1485,2.014157014,-0.0404,0.8014
202109,35840,"north port-sarasota-bradenton, fl",62,472500,0.0385,0.2617,1579,0.0327,-0.6456,39,0.026315789,-0.4,1304,-0.044,-0.2419,92,-0.08,-0.8392,544,0.193,-0.5436,3427,-0.0149,-0.1722,265.4700283,0.0215,0.3314,1758,-0.0006,-0.0306,914400.4819,0.0015,0.3793,5006,-0.0004,-0.4176,2.170360988,-0.105,1.2413
202109,35300,"new haven-milford, ct",63,325000,-0.015,0.1609,1428,0.0135,-0.5361,38.5,0.166666667,-0.083333333,888,-0.1294,-0.2745,24,-0.5385,-0.6471,432,-0.069,-0.0847,2194,-0.0703,,202.7637784,-0.0041,0.2641,1592,-0.0133,-0.084,482547.4792,-0.0171,0.2659,3622,-0.039,0.1767,1.536414566,-0.1385,1.5364
202109,19380,"dayton, oh",64,203500,-0.0466,-0.0202,1166,0.013,-0.0283,31.5,0.235294118,-0.148648649,852,-0.1932,-0.0362,12,-0.25,-0.4,572,-0.0338,-0.0069,2086,-0.0369,-0.0466,110.2926804,0.0028,0.1134,1424,-0.0179,-0.1218,286425.6092,-0.001,0.122,3252,-0.0196,-0.0401,1.789022298,-0.0928,-0.0343
202109,46520,"urban honolulu, hi",65,699000,0.0029,0.1603,3176,-0.0072,-0.2105,45,-0.042553191,-0.307692308,1156,0.0784,0.2092,68,0.2143,0.8889,224,0.0769,-0.3978,1,-0.5,-0.75,578.3310851,0.0072,0.0817,1145,0.0057,0.0681,1122922.142,0.0018,0.1498,3177,-0.0075,-0.2111,0.000314861,-0.0003,-0.0007
202109,10900,"allentown-bethlehem-easton, pa-nj",66,299900,0.0015,0.0639,1565,-0.0151,-0.0696,37,0.213114754,0.072463768,1124,-0.0695,-0.1273,48,0.5,-0.3684,436,-0.084,0.0686,808,-0.0787,1.342,144.2837822,0.0155,0.0559,1738,0.0003,0.0084,389931.9214,-0.0114,0.0875,2373,-0.0377,0.1707,0.51629393,-0.0356,0.3112
202109,17900,"columbia, sc",67,275000,0.0094,0.1004,1179,0.0297,-0.2486,25,0.162790698,-0.358974359,860,-0.1434,-0.0359,124,-0.2439,-0.5079,336,-0.125,-0.2432,35,0.0606,0,130.5461855,0.0082,0.1656,2071,0.0085,-0.0736,343034.9325,0.0273,0.1289,1214,0.0306,-0.2431,0.029686175,0.0009,0.0074
202109,12940,"baton rouge, la",68,301495,0.0052,0.0841,1560,-0.0534,-0.4515,64,0.242718447,-0.194968553,560,-0.209,-0.267,24,-0.25,-0.8,372,-0.2314,-0.4431,2077,-0.011,-0.0119,152.6022081,0.0023,0.112,2030.5,-0.0007,-0.0105,440493.8042,0.0429,0.2292,3637,-0.0296,-0.2647,1.331410256,0.0571,0.5923
202109,24660,"greensboro-high point, nc",69,263245,0.0028,-0.115,857,0.0862,-0.1557,36,0.028571429,-0.339449541,788,-0.0664,0.1588,24,0.2,-0.4545,300,0.2295,0,1935,0.0068,1.4808,0,,,0,,,354911.0355,-0.0048,-0.0568,2792,0.0299,0.5554,2.257876313,-0.1781,1.4894
202109,23420,"fresno, ca",70,400000,0,0.1412,883,0.0256,0.0874,28,0.12,0,848,-0.023,0.0495,32,-0.1111,-0.1111,240,0,0.0526,622,0.0247,-0.0689,224.4887362,-0.0056,0.1741,1855.5,-0.0056,0.0027,758797.125,0.3942,0.6151,1505,0.0252,0.0169,0.704416761,-0.0006,-0.1182
202109,16700,"charleston-north charleston, sc",71,477750,-0.0385,-0.0108,1472,0.0089,-0.4686,35,0.014492754,-0.430894309,1020,-0.0957,-0.1612,160,-0.0698,-0.3443,580,-0.1212,-0.3668,2153,0.0019,-0.2017,240.0178996,-0.0564,0.0094,2081.5,-0.0036,-0.0495,883973.694,-0.0681,0.0889,3625,0.0047,-0.3369,1.46263587,-0.0103,0.489
202109,30780,"little rock-north little rock-conway, ar",72,245000,0.002,0.0359,1058,0.0057,-0.2549,40,0.194029851,-0.111111111,676,-0.0714,-0.0231,20,0.25,-0.2857,308,-0.163,-0.2936,1631,-0.0332,0.4615,120.9334332,-0.0062,0.0923,1959.5,-0.0068,-0.0805,328343.9203,-0.0094,0.0339,2689,-0.0183,0.0603,1.541587902,-0.062,0.7557
202109,15980,"cape coral-fort myers, fl",73,404950,0.0138,0.209,2016,0.012,-0.621,44,0.023255814,-0.405405405,1420,0.0231,-0.2382,140,-0.0278,-0.5,540,-0.0217,-0.4808,3808,-0.0132,-0.108,230.3790132,0.0069,0.2571,1771,0,0.0126,722590.6496,-0.0092,0.1759,5824,-0.0046,-0.3926,1.888888889,-0.0484,1.0863
202109,10420,"akron, oh",74,179900,-0.0252,0,939,0.0097,0.0539,37,0.15625,-0.159090909,748,-0.1262,0.1131,8,0,-0.3333,428,0.049,0.2588,1617,-0.0317,0.0234,111.152928,0.0008,0.0881,1608,-0.0171,-0.074,276140.1196,-0.0143,0.0285,2556,-0.0169,0.0344,1.722044728,-0.0737,-0.0512
202109,21340,"el paso, tx",75,247950,0,0.1509,1079,-0.0271,-0.2293,43,0.116883117,-0.065217391,624,-0.0877,-0.0488,140,0.3462,-0.5882,168,-0.0455,-0.16,427,-0.1374,-0.232,130.8730412,0.0034,0.1308,1935.5,0.0026,0.0155,286016.0204,0.0029,0.1408,1506,-0.0611,-0.2301,0.395736793,-0.0506,-0.0014
202109,37100,"oxnard-thousand oaks-ventura, ca",76,899000,0.0216,0.0377,943,-0.0053,-0.0551,41,0.025,0.863636364,760,-0.0995,-0.0355,28,0,0,252,0.1053,0.0862,1652,0.0055,0.0861,468.3903257,0.0078,0.138,2012,0.0121,-0.0414,1815628.952,0.0293,0.2195,2595,0.0015,0.0302,1.751855779,0.0187,0.2278
202109,17820,"colorado springs, co",77,494238,-0.0075,0.0956,1228,0.0149,-0.0647,21,0.35483871,-0.382352941,1412,-0.1327,0.2089,76,0.1875,-0.4412,532,-0.05,0.2913,1184,-0.0191,-0.2143,214.6075132,0.0297,0.2475,2526,-0.0251,-0.1228,680155.0473,-0.0047,0.115,2412,-0.0021,-0.1447,0.964169381,-0.0334,-0.1836
202109,31540,"madison, wi",78,374950,-0.0195,0.0418,913,0.0375,-0.1213,39,0.114285714,-0.195876289,732,-0.0567,0.0339,4,-0.75,-0.8571,296,-0.0263,-0.0976,1255,-0.0405,-0.1131,187.6970926,0.0053,0.1034,1908.5,-0.0152,-0.0491,457072.5853,-0.0247,0.0268,2168,-0.0091,-0.1165,1.374589266,-0.1118,0.0127
202109,12540,"bakersfield, ca",79,325000,0.0078,0.0518,1308,0.01,0.0069,32,0.049180328,-0.03030303,1068,-0.0498,0.0988,44,-0.0833,-0.45,372,0,0.022,858,0.0226,-0.0872,191.4222076,0.0141,0.2101,1587,-0.0112,-0.0733,396021.0782,0.0192,0.0526,2166,0.015,-0.0326,0.655963303,0.0081,-0.0677
202109,49180,"winston-salem, nc",80,272400,0.0185,-0.0939,824,0.0632,-0.1858,38.5,0.026666667,-0.23,728,0.0055,0.2053,28,-0.125,-0.5,268,0.0469,0.0984,1670,-0.0251,1.3357,0,,,0,,,356007.9582,-0.0083,-0.0586,2494,0.0024,0.4441,2.026699029,-0.1836,1.3202
202109,45060,"syracuse, ny",81,192400,-0.0298,-0.0378,959,-0.0274,-0.0936,58,0.045045045,-0.140740741,568,-0.1886,-0.1125,4,-0.6667,-0.8571,292,-0.0875,0.0896,1949,-0.0051,-0.0833,117.8375532,-0.0196,0.041,1676,-0.0135,-0.0584,323929.0931,0.0052,0.0306,2908,-0.0126,-0.0867,2.032325339,0.0455,0.0229
202109,19660,"deltona-daytona beach-ormond beach, fl",82,359950,0.0147,0.2038,2402,0.0619,-0.3443,38.5,0.069444444,-0.358333333,1564,0.0236,-0.0624,116,0.0741,-0.6506,848,-0.0275,-0.0047,2061,-0.0106,-0.0498,207.6855735,0.0052,0.2156,1721.5,-0.0058,-0.0372,493392.6762,0.0088,0.1455,4463,0.0272,-0.2347,0.858034971,-0.0628,0.2659
202109,14260,"boise city, id",83,529000,-0.0111,0.2957,2196,0.1325,1.3043,34,0.172413793,-0.105263158,1560,-0.0465,0.5984,88,0.5714,-0.7284,1504,0.0994,8.8947,2939,-0.0184,-0.1201,277.4439197,-0.0076,0.3109,2025,-0.0007,-0.0098,666343.3717,-0.0153,0.2305,5135,0.0409,0.1961,1.338342441,-0.2058,-2.1664
202109,48620,"wichita, ks",84,204950,-0.0465,-0.1058,856,0.0047,-0.1065,41.5,0.077922078,-0.077777778,624,-0.0824,0.013,16,-0.7143,-0.6364,332,-0.0879,0.0375,1447,-0.061,-0.0962,104.9343966,-0.0037,0.06,1946,-0.0129,-0.125,274196.4806,-0.0134,-0.0389,2303,-0.0376,-0.1,1.690420561,-0.1183,0.0192
202109,45780,"toledo, oh",85,156950,-0.0522,-0.1155,914,0.0566,0.0304,35.5,0.163934426,-0.174418605,668,-0.1302,0.0844,292,-0.1798,0.1231,528,-0.0365,-0.1429,1078,-0.0569,-0.0502,105.8150931,-0.031,0.0175,1562,-0.0158,-0.0892,220389.8177,-0.0431,-0.0479,1992,-0.008,-0.0148,1.179431072,-0.142,-0.1002
202109,19780,"des moines-west des moines, ia",86,306366,0.0035,0.1173,1757,0.0168,-0.2472,55,-0.017857143,-0.017857143,932,-0.0292,-0.0934,460,-0.3195,-0.0254,868,-0.0844,-0.2594,2887,-0.0944,0.0003,202.7463006,0.0059,0.1371,1506,-0.0066,-0.0312,362010.7031,0.0074,0.1221,4644,-0.0553,-0.1103,1.643141719,-0.2018,0.4066
202109,44140,"springfield, ma",87,325000,-0.0706,-0.0767,623,-0.0445,-0.1899,31,0.087719298,-0.279069767,568,-0.1235,0,4,-0.5,-0.6667,200,0,-0.1071,241,0.0169,-0.0586,197.8660003,0.0057,0.0813,1654.5,-0.037,-0.0924,419698.0409,-0.018,0.0067,864,-0.0281,-0.1571,0.386837881,0.0233,0.0539
202109,29460,"lakeland-winter haven, fl",88,314950,0.0518,0.2649,1128,0.0245,-0.4955,38,0,-0.344827586,952,0.0085,-0.0739,100,0.087,-0.7191,356,0,-0.3258,2140,0.0429,-0.1385,172.3894956,0.0293,0.262,1819,0.0019,-0.0076,378129.7784,0.0429,0.2747,3268,0.0365,-0.3076,1.897163121,0.0334,0.7863
202109,37340,"palm bay-melbourne-titusville, fl",89,360000,-0.0039,0.1346,1350,0.0297,-0.2715,40,0.126760563,-0.292035398,924,-0.061,0.0645,56,0.1667,-0.7083,552,0.0781,0.1311,2442,-0.0037,0.0196,205.7129028,0.0038,0.1922,1780.5,0.0039,-0.0363,500295.3191,0.0052,0.1646,3792,0.008,-0.1073,1.808888889,-0.0607,0.5164
202109,32580,"mcallen-edinburg-mission, tx",90,264900,0.0006,0.1906,965,0.1899,-0.0818,49,0.020833333,-0.350993377,456,0.1633,0.2527,24,2,0.2,144,-0.1628,-0.027,700,34,20.2121,122.5764447,0.0007,0.164,2083,-0.0053,-0.0041,352758.6469,-0.0043,0.2175,1665,1.0036,0.536,0.725388601,0.7007,0.694
202109,25420,"harrisburg-carlisle, pa",91,240000,-0.0019,-0.0649,679,-0.0341,-0.0849,46.5,0.107142857,0.192307692,500,-0.1667,0.0081,24,0.5,-0.6471,256,-0.0154,0.28,1348,-0.0309,24.9231,127.790988,-0.0291,0.0049,1857,0.0008,-0.1051,300010.1519,-0.0327,-0.0572,2027,-0.032,1.5529,1.985272459,0.0066,1.9152
202109,42540,"scranton--wilkes-barre--hazleton, pa",92,192500,-0.0348,0.0029,879,0.0023,-0.1408,43,0.075,-0.232142857,472,-0.1387,-0.0407,4,-0.6667,-0.6667,284,0.0758,0.1833,499,-0.0292,-0.1571,109.5683735,-0.0164,0.0976,1811.5,-0.0028,-0.0331,266134.2858,-0.0254,-0.0114,1378,-0.0093,-0.1467,0.567690557,-0.0184,-0.011
202109,12260,"augusta-richmond county, ga-sc",93,279900,0.0014,0.1099,1118,0.0118,-0.1517,44,0.157894737,-0.177570093,740,-0.0561,0.142,48,0.0909,-0.8125,252,-0.2222,-0.0156,2129,-0.0162,0.2718,129.2669796,0.0079,0.154,2118,-0.011,-0.041,360765.1218,-0.0153,0.0719,3247,-0.0067,0.0852,1.904293381,-0.0541,0.6342
202109,49660,"youngstown-warren-boardman, oh-pa",94,129900,-0.0189,-0.0685,760,0.0026,-0.0306,46,0.12195122,-0.171171171,452,-0.1032,0.1895,8,1,0,300,-0.0506,0.1029,1043,0.001,-0.051,73.48230646,0.0054,0.1117,1375.5,0.0092,-0.0408,192978.6174,0.0031,-0.0253,1803,0.0017,-0.0425,1.372368421,-0.0023,-0.0294
202109,44700,"stockton-lodi, ca",95,545000,0.0055,0.1536,826,0.0522,0.3195,29.5,0.072727273,-0.191780822,792,-0.0917,0.0588,40,-0.1667,0,292,0.1774,1.0278,1238,0.0509,-0.1074,295.646291,0.0019,0.2092,1838.5,-0.0102,-0.0414,645870.8153,-0.0094,0.0737,2064,0.0515,0.0253,1.498789346,-0.0018,-0.7169
202109,20500,"durham-chapel hill, nc",96,450475,0.0011,0.0381,611,0.0462,-0.3791,32,0.084745763,-0.438596491,516,-0.0584,-0.0851,20,0,-0.7368,160,0.1111,-0.4521,548,-0.0535,-0.2473,222.1208261,0.0336,0.2289,2009,-0.0086,-0.1167,589675.1907,0.0048,0.1054,1159,-0.0034,-0.323,0.896890344,-0.0945,0.1571
202109,38860,"portland-south portland, me",97,450000,-0.0415,0.0588,1082,-0.0467,-0.2266,32.5,0.140350877,-0.121621622,824,-0.1159,-0.1793,28,0.4,-0.4615,300,-0.0385,0.0274,410,-0.0073,-0.165,276.3554197,0.0055,0.0954,1719,-0.0169,0.0076,651922.2208,-0.0047,0.0627,1492,-0.0362,-0.2106,0.378927911,0.0151,0.028
202109,44060,"spokane-spokane valley, wa",98,462497.5,-0.0027,0.1785,959,0.1667,0.0105,32.5,0.083333333,-0.197530864,956,0.0042,0.195,20,0,-0.1667,400,0.2821,0.3333,1525,-0.0274,-0.1875,206.8411005,0.0101,0.2609,2237.5,0.0252,-0.0165,649887.3255,-0.0128,0.3586,2484,0.0393,-0.121,1.590198123,-0.3173,-0.3877
202109,16860,"chattanooga, tn-ga",99,327000,0.022,-0.0054,905,-0.0088,-0.2218,37,0.193548387,-0.267326733,592,-0.1345,-0.0133,36,0.2857,-0.1818,324,-0.0471,0.125,1562,0.0103,0.0136,159.7693399,0.0158,0.1034,2002.5,0.0012,-0.0757,460289.9492,-0.0094,0.0973,2467,0.0033,-0.0876,1.725966851,0.0326,0.4009
202109,27140,"jackson, ms",100,275000,0.0002,-0.1124,714,-0.0299,-0.3709,53,0.115789474,-0.283783784,320,-0.2308,-0.2381,12,0,-0.5,200,-0.2188,-0.359,703,-0.0461,-0.3661,117.7379128,-0.0207,-0.0656,2338,0.0368,-0.0385,376196.2881,0.0161,-0.0211,1417,-0.038,-0.3685,0.984593838,-0.0168,0.0075
202109,36260,"ogden-clearfield, ut",101,495000,0.0011,0.1381,649,0.0981,0.2481,18,0.285714286,-0.357142857,804,-0.0195,0.2182,24,-0.4545,-0.5714,328,0.1884,1.2162,1161,-0.006,-0.26,207.7840851,0.0065,0.2499,2451.5,0.007,-0.1119,665767.2238,-0.0331,-0.015,1810,0.029,-0.1336,1.788906009,-0.1874,-1.2284
202109,30460,"lexington-fayette, ky",102,316952.5,-0.0077,-0.0394,708,0.0396,-0.2089,46,0.045454545,-0.206896552,468,0.0541,0.17,12,-0.4,-0.8,204,-0.1207,-0.1905,1363,-0.0574,-0.1368,158.6863404,0.0092,0.1128,2007,-0.0138,-0.146,461801.9091,0.006,0.0084,2071,-0.0263,-0.1629,1.925141243,-0.1982,0.1609
202109,29540,"lancaster, pa",103,322450,-0.0251,-0.019,468,-0.0331,-0.1761,44.5,0.085365854,-0.072916667,404,-0.0734,-0.0098,8,-0.7143,-0.8462,108,-0.2059,-0.129,913,-0.0636,18.4255,161.6554295,0.0087,0.0987,1918.5,-0.0379,-0.095,416483.6305,0.0088,0.0513,1381,-0.0535,1.2455,1.950854701,-0.0636,1.8681
202109,42220,"santa rosa, ca",104,875000,0.021,0.0781,720,-0.04,0.0345,39.5,0.039473684,-0.18556701,480,-0.1241,0.0345,16,-0.2,1,236,-0.1324,0.0926,577,-0.0399,-0.1349,481.343941,0.013,0.1113,1850,0.0129,-0.0016,1493775.394,0.0372,0.1241,1297,-0.04,-0.0484,0.801388889,0.0001,-0.1569
202109,22220,"fayetteville-springdale-rogers, ar-mo",105,348677.5,0.018,0.1527,930,-0.0011,-0.1599,41,0.123287671,-0.267857143,688,-0.0802,0.2286,28,0.4,-0.6818,276,-0.0676,0.1129,2211,0.0105,0.1049,165.4646018,0.0213,0.2067,2018,0.0141,-0.0568,516111.6822,0.0261,0.1882,3141,0.0071,0.0106,2.377419355,0.0273,0.5698
202109,11700,"asheville, nc",106,458505,0.0195,0.0602,1203,-0.0243,-0.2537,56.5,0.086538462,-0.241610738,628,0.0195,0.0537,28,0.1667,-0.2222,372,-0.0606,-0.1143,1191,0.0119,-0.0487,245.1534912,-0.0052,0.1853,1868.5,0.0024,-0.1399,722649.7278,0.0382,0.1363,2394,-0.0066,-0.1641,0.990024938,0.0354,0.2133
202109,29180,"lafayette, la",107,271250,0.0084,0.1543,797,-0.0025,-0.3826,61,0.042735043,-0.227848101,312,-0.025,-0.0824,8,-0.5,-0.9545,204,-0.1053,-0.25,867,-0.0816,0.0396,136.552116,-0.0051,0.1097,2068,0.0117,0.0439,408871.1627,0.0044,0.2395,1664,-0.0453,-0.2169,1.08782936,-0.0936,0.4418
202109,29620,"lansing-east lansing, mi",108,179900,-0.0502,-0.1629,811,0.0358,0,39.5,0.362068966,-0.091954023,580,-0.1049,0.0357,4,0,-0.6667,316,-0.092,0.1449,920,-0.0336,-0.1402,110.5414314,-0.1016,0.0133,1589.5,0.0653,-0.1172,241453.9609,-0.0229,-0.0598,1731,-0.0023,-0.0797,1.134401973,-0.0814,-0.185
202109,37860,"pensacola-ferry pass-brent, fl",109,360000,0.0001,0.201,1301,0.0475,-0.0455,29.5,0.092592593,-0.391752577,836,-0.0952,0.5036,156,0.3,-0.371,444,-0.0431,0.7903,25,-0.0385,-0.4565,183.66465,0.0166,0.2537,1882,-0.0008,-0.0346,542076.8677,0.0152,0.1829,1326,0.0457,-0.0589,0.019215988,-0.0017,-0.0145
202109,44180,"springfield, mo",110,275000,-0.0177,0.0682,682,0.0318,-0.3132,36.5,0.177419355,-0.170454545,516,0.0238,-0.1513,16,3,-0.84,244,-0.0896,-0.1974,1288,-0.0585,-0.0673,129.2956277,0.0205,0.121,1953,-0.0218,-0.0398,374316.2739,0.009,0.1448,1970,-0.0291,-0.1702,1.88856305,-0.181,0.4978
202109,34820,"myrtle beach-conway-north myrtle beach, sc-nc",111,359900,-0.0085,0.3848,2420,0.0545,-0.5461,40.5,0.094594595,-0.487341772,1460,-0.092,-0.1512,184,-0.0213,-0.6828,580,-0.0333,-0.4784,5291,0.0126,0.1139,201.9987426,-0.0027,0.2346,1767,0.01,0.068,460702.428,-0.0081,0.3367,7711,0.0254,-0.2351,2.186363636,-0.0903,1.2953
202109,38940,"port st. lucie, fl",112,399950,-0.0084,0.2798,1218,0.0133,-0.4773,43,0.061728395,-0.348484848,816,-0.113,-0.184,44,-0.3125,-0.7027,328,0.038,-0.3881,1832,0.0183,-0.2093,219.3738108,0.0127,0.2883,1832,-0.0271,-0.007,698028.3816,0.0092,0.2564,3050,0.0163,-0.3437,1.50410509,0.0074,0.5097
202109,26620,"huntsville, al",113,343750,0.058,0.1462,511,-0.0173,-0.489,22,0.375,-0.505617978,496,-0.1206,-0.0462,24,-0.1429,-0.9077,212,-0.0185,-0.197,11,-0.2667,1.75,145.8005547,0.0188,0.184,2378.5,0.0169,-0.0232,438666.6341,0.0487,0.1846,522,-0.0243,-0.4801,0.021526419,-0.0073,0.0175
202109,43340,"shreveport-bossier city, la",114,161000,-0.033,-0.1946,886,0.035,-0.2684,58.5,0.125,-0.008474576,368,-0.1402,-0.2269,8,-0.3333,0,232,-0.0169,-0.2564,809,0.0062,15.18,95.7734437,-0.0197,-0.0798,1713.5,-0.0175,-0.1287,233750.4662,-0.039,-0.1596,1695,0.0211,0.3442,0.913092551,-0.0262,0.8718
202109,39900,"reno, nv",115,604975,0.0008,0.1106,782,0.1236,0.0876,34.5,0.131147541,-0.148148148,660,-0.0462,0.1379,20,-0.375,-0.7059,328,0.2615,0.2615,989,-0.0313,-0.2541,329.626707,0.0004,0.2598,1947.5,-0.0154,-0.1058,1178799.042,-0.0112,0.1711,1771,0.0315,-0.134,1.264705882,-0.2022,-0.5795
202109,33700,"modesto, ca",116,467000,0.0097,0.099,488,-0.0279,0.2642,31,0.148148148,-0.074626866,508,-0.0993,0.1441,28,0.75,0.4,168,0,0.8261,773,0.0158,-0.1053,273.9841421,0.0103,0.1913,1744.5,-0.0251,-0.0613,570690.1836,-0.0268,0.0498,1261,-0.0016,0.0088,1.584016393,0.0681,-0.6543
202109,49620,"york-hanover, pa",117,266400,0.0057,0.0038,627,-0.0142,-0.0048,48.5,0.2125,0.114942529,468,-0.041,0.0541,32,-0.2,-0.8,212,-0.0185,0.3947,1114,-0.1045,9.3148,138.4739735,0.0151,0.1017,1823.5,-0.0073,-0.0779,303994.8524,0.0205,-0.0191,1741,-0.0739,1.3591,1.776714514,-0.1793,1.6053
202109,18580,"corpus christi, tx",118,309999.5,-0.0297,0.06,1212,0.0512,-0.2099,49,-0.01010101,-0.363636364,580,-0.0584,0.0432,40,0.4286,-0.2857,384,0.0787,0.4328,1081,-0.0641,-0.0908,171.455937,-0.0062,0.1035,1769,0.0008,-0.0543,444518.2251,-0.0173,0.0555,2293,-0.0065,-0.1579,0.891914191,-0.1098,0.1168
202109,23060,"fort wayne, in",119,227387.5,-0.0719,0.0296,377,0.0357,-0.1996,29,0.260869565,-0.09375,364,-0.0808,0.0225,8,1,-0.3333,188,0.0682,-0.0784,86,-0.0947,-0.165,118.2537785,-0.0107,0.1148,1832,-0.0143,-0.0345,290811.3709,-0.0355,0.067,463,0.0087,-0.1934,0.228116711,-0.0329,0.0094
202109,15940,"canton-massillon, oh",120,194450,0.0542,0.1111,494,0.067,0.0041,35,0,-0.125,468,0.0833,0.1471,8,-0.3333,1,172,0.1026,0.4828,803,-0.0243,0.0415,106.5612985,-0.0047,0.1092,1720,0.0121,-0.0046,249860.3852,0.0043,0.0351,1297,0.0086,0.0269,1.625506073,-0.152,0.0584
202109,22420,"flint, mi",121,199450,-0.0932,-0.0699,816,0.0475,0.1843,36.5,0.123076923,-0.098765432,540,-0.0816,0.1441,8,0,-0.8,288,-0.0649,0.2203,394,-0.0051,-0.2364,128.914883,-0.0318,0.0628,1494,-0.0109,-0.1367,268653.0015,-0.0494,-0.0689,1210,0.0298,0.0041,0.482843137,-0.0255,-0.2661
202109,39340,"provo-orem, ut",122,538412.5,-0.0321,0.057,873,0.0405,0.0791,22,0.222222222,-0.301587302,860,-0.1296,0.2798,60,-0.375,-0.5946,384,0.1034,0.7143,2784,0.0224,0.03,203.1139152,0.0153,0.2899,2871.5,-0.0366,-0.1792,853607.8308,-0.0565,0.1727,3657,0.0267,0.0413,3.189003436,-0.0565,-0.1522
202109,33660,"mobile, al",123,206450,0.0049,-0.0549,907,-0.0173,0.0078,41,0.28125,-0.127659574,444,-0.2649,0.4231,16,-0.4286,-0.5,284,-0.1446,0.8205,145,-0.0938,0.0357,117.198123,0.0122,0.0849,1687,-0.0076,-0.127,291724.8939,0.0215,-0.0218,1052,-0.0286,0.0115,0.159867696,-0.0135,0.0043
202109,31700,"manchester-nashua, nh",124,416250,0.0279,0.1034,455,0.0294,-0.1831,20.5,0,-0.305084746,520,-0.058,-0.0299,12,-0.25,-0.5,140,-0.0789,0.0606,384,-0.0229,-0.205,217.0211717,0.0061,0.1354,1935.5,0.0118,-0.0085,498884.0885,0.0435,0.0814,839,0.0048,-0.1933,0.843956044,-0.0452,-0.0232
202109,19340,"davenport-moline-rock island, ia-il",125,141249.5,0.0089,-0.1398,1801,0.0495,0.0465,285,-0.639924195,-0.374313941,480,0.0256,0.1765,0,-1,,300,-0.3119,0.25,1280,-0.0581,-0.0139,98.19272874,-0.0033,-0.0052,1522,0.0003,-0.0608,208404.5063,-0.0019,-0.0857,3081,0.002,0.0205,0.710716269,-0.0812,-0.0435
202109,41540,"salisbury, md-de",126,424000,0,0.1929,1320,0.0233,-0.3504,53,0,-0.220588235,748,-0.0158,-0.1461,56,-0.3913,-0.8293,320,0.1268,0.039,2125,-0.0234,2.8991,210.8682984,0.0075,0.1804,1831,-0.0084,-0.0143,557789.9074,-0.0007,0.1102,3445,-0.0061,0.3368,1.609848485,-0.077,1.3416
202109,28660,"killeen-temple, tx",127,262842.5,0.0249,0.0569,564,-0.0276,-0.2134,36,0.24137931,-0.265306122,624,-0.093,0.322,20,-0.1667,-0.4444,148,-0.0263,-0.0263,1410,-0.0395,0.0739,131.8325434,0.011,0.1151,1925.5,0.0204,-0.0866,349796.6859,0.0267,0.1682,1974,-0.0361,-0.0276,2.5,-0.031,0.6688
202109,39740,"reading, pa",128,242450,-0.0263,-0.0492,430,-0.0023,-0.0753,39.5,-0.0125,0.410714286,360,-0.1429,-0.0816,20,0.25,-0.7222,132,0.1786,0.1379,841,-0.041,14.2909,130.2694476,-0.0052,0.0588,1779,-0.0392,-0.1228,319616.3326,-0.0026,-0.0023,1271,-0.0283,1.4442,1.955813953,-0.079,1.8375
202109,13140,"beaumont-port arthur, tx",129,215000,0.0265,-0.0223,1453,-0.0007,0,47.5,0.172839506,-0.321428571,488,-0.2606,0.1845,20,0.6667,0.6667,328,-0.2115,0.0513,250,0.0373,0.3812,114.6171397,0.0167,0.0856,1916,0.0249,-0.0562,264982.3117,0.0295,0.0142,1703,0.0047,0.0422,0.172057811,0.0063,0.0475
202109,37900,"peoria, il",130,119950,-0.0323,-0.0514,884,0.0574,-0.3338,42.5,0.036585366,-0.291666667,448,-0.0088,-0.0261,4,,0,388,0.1975,-0.2761,754,-0.0916,-0.0981,80.18973214,0.0092,0.0645,1629,-0.0082,-0.0584,195345.0331,-0.0097,0.0945,1638,-0.0168,-0.2427,0.852941176,-0.1399,0.2229
